timestamp,temp,humidity,light,wind_speed,forecast_rain,forecast_rain_d0,forecast_rain_d1,forecast_rain_d2,soil_moist_shallow,soil_moist_deep,soil_moist_avg,soil_moist_diff,soil_moist_ratio,soil_moist_trend_1h,eto,etc,kc,depletion,depletion_ratio,depletion_shallow,depletion_deep,taw,raw,soil_moist_deficit,temp_x_humidity,solar_x_temp,soil_x_depletion,growth_stage,crop_type,soil_type,actual_irrigation_mm_next_24h,depletion_after_24h
2025-01-21 16:00:00,34.2,59.3,27223.0,3.8,1.1,0.0,0.3,0.0,47.1,49.1,48.1,-1.9,0.96,-0.35,0.5,0.375,0.75,20.46,0.134,8.18,12.28,150,75.0,0,2028.1,931.03,6.44,development,fruit,clay,0.0,26.22
2025-01-21 17:00:00,32.8,64.1,13253.0,3.2,0.6,0.9,0.2,0.0,47.7,44.9,46.3,2.7,1.06,0.11,0.4462,0.3347,0.75,20.79,0.136,8.32,12.48,150,75.0,0,2102.5,434.7,6.31,development,fruit,clay,0.0,26.7
2025-01-21 18:00:00,34.9,73.6,25.0,1.4,0.9,0.7,0.1,0.0,41.9,49.4,45.6,-7.5,0.85,0.91,0.0072,0.0054,0.75,20.8,0.139,8.32,12.48,150,75.0,0,2568.6,0.87,6.33,development,fruit,clay,0.0,26.74
2025-01-21 19:00:00,34.1,59.5,49.0,2.4,1.2,1.0,0.1,0.0,45.0,47.6,46.3,-2.6,0.95,-0.4,0.0419,0.0314,0.75,20.83,0.139,8.33,12.5,150,75.0,0,2029.0,1.67,6.42,development,fruit,clay,0.0,26.78
2025-01-21 20:00:00,31.5,53.4,14.0,4.2,1.3,0.4,0.5,0.0,38.0,45.5,41.8,-7.5,0.84,-0.15,0.0302,0.0302,1.0,20.86,0.26,8.34,12.52,80,40.0,0,1682.1,0.44,10.87,mid,rice,sandy,0.0,26.81
2025-01-21 21:00:00,33.1,61.5,25.0,3.5,0.3,0.1,0.1,0.0,42.3,41.8,42.1,0.5,1.01,-1.2,0.0034,0.0034,1.0,20.87,0.261,8.35,12.52,80,40.0,0,2035.7,0.83,10.97,mid,rice,sandy,0.0,26.86
2025-01-21 22:00:00,28.8,67.0,8.0,3.5,0.2,0.1,0.8,0.0,41.4,42.9,42.1,-1.5,0.97,-0.3,0.0384,0.0384,1.0,20.9,0.261,8.36,12.54,80,40.0,0,1929.6,0.23,10.99,mid,rice,sandy,0.0,26.86
2025-01-21 23:00:00,28.0,62.3,43.0,3.2,1.9,0.0,0.4,0.0,43.6,42.9,43.2,0.7,1.02,0.29,0.0457,0.0457,1.0,20.95,0.261,8.38,12.57,80,40.0,0,1744.4,1.2,11.3,mid,rice,sandy,0.0,26.91
2025-01-22 00:00:00,21.5,71.7,2.0,3.2,1.7,0.3,0.7,0.0,44.0,46.5,45.3,-2.5,0.95,-0.24,0.0246,0.0246,1.0,20.97,0.262,8.39,12.58,80,40.0,0,1541.5,0.04,11.85,mid,rice,sandy,0.0,26.95
2025-01-22 01:00:00,24.1,62.4,34.0,3.3,1.0,0.9,0.5,0.0,36.9,38.8,37.9,-1.9,0.95,0.04,0.0196,0.0196,1.0,20.99,0.262,8.4,12.6,80,40.0,0,1503.8,0.82,9.93,mid,rice,sandy,0.0,26.96
2025-01-22 02:00:00,24.7,62.1,49.0,2.3,0.1,0.0,0.8,0.0,40.8,43.7,42.2,-2.9,0.93,0.35,0.0174,0.0174,1.0,21.01,0.262,8.4,12.61,80,40.0,0,1533.9,1.21,11.08,mid,rice,sandy,0.0,27.0
2025-01-22 03:00:00,26.2,67.8,18.0,2.4,1.3,0.2,0.6,0.0,42.4,44.7,43.6,-2.4,0.95,-0.1,0.0296,0.0296,1.0,21.04,0.263,8.42,12.62,80,40.0,0,1776.4,0.47,11.44,mid,rice,sandy,0.0,27.02
2025-01-22 04:00:00,27.8,67.0,1.0,2.3,0.9,0.9,0.6,0.0,40.3,47.2,43.7,-6.9,0.85,-1.24,0.0451,0.0451,1.0,21.09,0.263,8.43,12.65,80,40.0,0,1862.6,0.03,11.51,mid,rice,sandy,0.0,27.02
2025-01-22 05:00:00,27.4,69.5,29.0,4.2,0.2,0.7,0.3,0.0,42.8,44.3,43.6,-1.4,0.97,-0.45,0.0251,0.0251,1.0,21.11,0.264,8.44,12.67,80,40.0,0,1904.3,0.79,11.48,mid,rice,sandy,0.0,27.07
2025-01-22 06:00:00,29.4,68.3,-539.0,4.4,1.6,0.8,0.5,0.0,40.5,44.7,42.6,-4.1,0.91,0.51,0.2625,0.2625,1.0,21.37,0.264,8.55,12.82,80,40.0,0,2008.0,-15.85,11.25,mid,rice,sandy,0.0,27.36
2025-01-22 07:00:00,31.1,71.4,14148.0,1.4,1.7,0.1,0.3,0.0,42.9,42.6,42.7,0.2,1.01,0.05,0.3991,0.3991,1.0,21.77,0.267,8.71,13.06,80,40.0,0,2220.5,440.0,11.42,mid,rice,sandy,0.0,27.73
2025-01-22 08:00:00,32.4,62.1,26378.0,2.7,1.1,0.2,0.4,0.0,38.1,42.3,40.2,-4.1,0.9,0.03,0.5,0.5,1.0,22.27,0.272,8.91,13.36,80,40.0,0,2012.0,854.65,10.94,mid,rice,sandy,0.0,25.44
2025-01-22 09:00:00,31.8,67.3,40091.0,4.5,1.2,0.2,1.0,0.0,36.9,45.9,41.4,-9.0,0.8,-0.24,0.5,0.5,1.0,22.77,0.278,9.11,13.66,80,40.0,0,2140.1,1274.89,11.53,mid,rice,sandy,0.0,25.79
2025-01-22 10:00:00,31.5,54.2,52742.0,3.5,1.0,0.4,0.1,0.0,42.7,45.9,44.3,-3.2,0.93,-0.17,0.5,0.5,1.0,23.27,0.285,9.31,13.96,80,40.0,0,1707.3,1661.37,12.61,mid,rice,sandy,0.0,26.29
2025-01-22 11:00:00,34.7,53.3,67522.0,1.3,0.4,0.4,0.8,0.0,38.0,41.6,39.8,-3.6,0.91,-0.3,0.5,0.5,1.0,23.77,0.291,9.51,14.26,80,40.0,0,1849.5,2343.01,11.58,mid,rice,sandy,0.0,26.65
2025-01-22 12:00:00,34.4,59.6,80026.0,2.9,1.1,0.4,0.6,0.0,41.3,43.4,42.3,-2.0,0.95,0.25,0.5,0.5,1.0,24.27,0.297,9.71,14.56,80,40.0,0,2050.2,2752.89,12.58,mid,rice,sandy,0.0,27.15
2025-01-22 13:00:00,34.7,59.7,65975.0,1.7,1.7,1.0,0.5,0.0,40.1,45.2,42.7,-5.1,0.89,0.34,0.5,0.5,1.0,24.77,0.303,9.91,14.86,80,40.0,0,2071.6,2289.33,12.95,mid,rice,sandy,0.0,27.63
2025-01-22 14:00:00,35.7,48.5,52937.0,3.6,0.2,0.9,0.7,0.0,40.1,43.5,41.8,-3.4,0.92,-0.11,0.5,0.5,1.0,25.27,0.31,10.11,15.16,80,40.0,0,1731.5,1889.85,12.94,mid,rice,sandy,0.0,28.03
2025-01-22 15:00:00,31.2,50.7,39871.0,4.8,1.9,0.3,0.9,0.0,40.5,43.1,41.8,-2.7,0.94,-0.42,0.5,0.5,1.0,25.77,0.316,10.31,15.46,80,40.0,0,1581.8,1243.98,13.21,mid,rice,sandy,0.0,27.03
2025-01-22 16:00:00,32.7,56.3,26663.0,2.7,0.3,0.2,1.0,0.0,36.6,42.9,39.7,-6.3,0.85,-0.49,0.4527,0.4527,1.0,26.22,0.322,10.49,15.73,80,40.0,0,1841.0,871.88,12.8,mid,rice,sandy,0.0,24.63
2025-01-22 17:00:00,32.7,50.2,14197.0,2.3,0.8,0.7,1.0,0.0,33.7,40.1,36.9,-6.4,0.84,0.6,0.4758,0.4758,1.0,26.7,0.328,10.68,16.02,80,40.0,0,1641.5,464.24,12.09,mid,rice,sandy,0.0,24.99
2025-01-22 18:00:00,33.1,57.6,48.0,3.4,1.7,0.7,0.9,0.0,38.9,40.6,39.7,-1.7,0.96,-0.41,0.0345,0.0345,1.0,26.74,0.334,10.69,16.04,80,40.0,0,1906.6,1.59,13.25,mid,rice,sandy,0.0,25.02
2025-01-22 19:00:00,32.1,63.9,41.0,1.5,1.7,0.9,0.4,0.0,37.6,37.7,37.6,-0.1,1.0,0.86,0.0455,0.0455,1.0,26.78,0.334,10.71,16.07,80,40.0,0,2051.2,1.32,12.57,mid,rice,sandy,0.0,25.04
2025-01-22 20:00:00,31.7,61.8,41.0,1.9,0.4,0.9,0.9,0.0,42.0,39.6,40.8,2.4,1.06,-0.11,0.0316,0.0316,1.0,26.81,0.335,10.72,16.09,80,40.0,0,1959.1,1.3,13.66,mid,rice,sandy,0.0,25.06
2025-01-22 21:00:00,31.2,66.3,47.0,2.9,0.8,0.8,0.7,0.0,34.1,43.5,38.8,-9.4,0.78,-0.84,0.0438,0.0438,1.0,26.86,0.335,10.74,16.11,80,40.0,0,2068.6,1.47,13.01,mid,rice,sandy,0.0,25.07
2025-01-22 22:00:00,29.6,55.7,18.0,3.4,1.6,0.7,0.5,0.0,42.3,42.9,42.6,-0.5,0.99,-0.61,0.0014,0.0014,1.0,26.86,0.336,10.74,16.11,80,40.0,0,1648.7,0.53,14.3,mid,rice,sandy,0.0,25.1
2025-01-22 23:00:00,27.5,66.3,31.0,2.3,0.2,0.2,0.5,0.0,40.5,43.6,42.1,-3.0,0.93,-0.74,0.0485,0.0485,1.0,26.91,0.336,10.76,16.14,80,40.0,0,1823.2,0.85,14.12,mid,rice,sandy,0.0,25.13
2025-01-23 00:00:00,21.7,67.5,16.0,2.9,19.7,7.4,10.3,8.3,39.2,43.9,41.5,-4.7,0.89,0.42,0.04,0.04,1.0,26.95,0.336,10.78,16.17,80,40.0,0,1464.8,0.35,13.97,mid,rice,sandy,0.0,25.15
2025-01-23 01:00:00,26.4,74.5,47.0,4.7,17.9,13.7,13.6,9.7,36.8,41.5,39.2,-4.7,0.89,-0.29,0.0099,0.0099,1.0,26.96,0.337,10.78,16.17,80,40.0,0,1966.8,1.24,13.19,mid,rice,sandy,0.0,25.2
2025-01-23 02:00:00,24.8,74.8,4.0,2.5,23.9,5.0,10.8,4.4,33.9,42.7,38.3,-8.8,0.79,0.58,0.046,0.046,1.0,27.0,0.337,10.8,16.2,80,40.0,0,1855.0,0.1,12.91,mid,rice,sandy,0.0,25.23
2025-01-23 03:00:00,28.3,76.0,14.0,3.0,7.6,17.6,9.0,10.0,34.2,41.0,37.6,-6.8,0.83,-0.47,0.0141,0.0141,1.0,27.02,0.338,10.81,16.21,80,40.0,0,2150.8,0.4,12.68,mid,rice,sandy,0.0,25.27
2025-01-23 04:00:00,28.8,73.2,13.0,3.5,23.1,9.3,10.3,4.6,40.0,43.2,41.6,-3.2,0.93,-0.27,0.0005,0.0005,1.0,27.02,0.338,10.81,16.21,80,40.0,0,2108.2,0.37,14.04,mid,rice,sandy,0.0,25.29
2025-01-23 05:00:00,27.6,78.8,13.0,1.4,6.2,8.7,3.5,9.1,33.4,46.7,40.1,-13.3,0.72,-0.49,0.0498,0.0498,1.0,27.07,0.338,10.83,16.24,80,40.0,0,2174.9,0.36,13.54,mid,rice,sandy,0.0,25.29
2025-01-23 06:00:00,30.3,77.2,-16.0,2.2,12.9,9.3,14.5,5.6,36.1,41.1,38.6,-5.0,0.88,-1.15,0.2932,0.2932,1.0,27.36,0.338,10.94,16.42,80,40.0,0,2339.2,-0.48,13.06,mid,rice,sandy,0.0,25.6
2025-01-23 07:00:00,31.2,81.0,13655.0,3.1,7.8,5.0,0.7,1.3,33.9,41.7,37.8,-7.8,0.81,-1.14,0.3697,0.3697,1.0,27.73,0.342,11.09,16.64,80,40.0,0,2527.2,426.04,12.93,mid,rice,sandy,0.0,25.9
2025-01-23 08:00:00,33.2,71.6,8362.0,2.3,22.9,8.4,14.9,7.6,34.9,38.6,36.8,-3.7,0.9,0.27,0.3392,0.3392,1.0,25.44,0.347,10.18,15.26,80,40.0,0,2377.1,277.62,12.74,mid,rice,sandy,0.0,26.22
2025-01-23 09:00:00,32.8,70.5,12587.0,3.8,13.7,19.9,13.9,0.4,42.6,38.6,40.6,4.0,1.1,0.04,0.3487,0.3487,1.0,25.79,0.318,10.31,15.47,80,40.0,0,2312.4,412.85,12.9,mid,rice,sandy,0.0,26.58
2025-01-23 10:00:00,33.5,67.8,53547.0,1.7,15.2,7.6,13.4,5.9,42.3,41.9,42.1,0.4,1.01,-0.47,0.5,0.5,1.0,26.29,0.322,10.51,15.77,80,40.0,0,2271.3,1793.82,13.57,mid,rice,sandy,0.0,24.72
2025-01-23 11:00:00,33.0,67.5,20087.0,4.5,5.5,14.6,10.2,3.9,34.5,42.6,38.6,-8.1,0.81,0.17,0.3633,0.3633,1.0,26.65,0.329,10.66,15.99,80,40.0,0,2227.5,662.87,12.67,mid,rice,sandy,0.0,25.22
2025-01-23 12:00:00,33.1,61.9,80645.0,1.0,24.4,14.2,14.3,3.2,37.6,37.0,37.3,0.6,1.02,-0.31,0.5,0.5,1.0,27.15,0.333,10.86,16.29,80,40.0,0,2048.9,2669.35,12.43,mid,rice,sandy,0.0,25.64
2025-01-23 13:00:00,33.6,63.4,20487.0,1.2,6.4,19.2,5.7,4.0,45.1,45.1,45.1,-0.0,1.0,0.52,0.4816,0.4816,1.0,27.63,0.339,11.05,16.58,80,40.0,0,2130.2,688.36,15.31,mid,rice,sandy,0.0,26.05
2025-01-23 14:00:00,34.2,61.6,16678.0,1.5,14.8,10.4,12.1,3.1,40.9,43.8,42.4,-2.9,0.93,0.3,0.4005,0.4005,1.0,28.03,0.345,11.21,16.82,80,40.0,0,2106.7,570.39,14.63,mid,rice,sandy,0.0,25.29
2025-01-23 15:00:00,32.7,71.1,12125.0,3.3,13.5,15.9,12.2,6.1,39.0,40.1,39.6,-1.1,0.97,0.08,0.3435,0.3435,1.0,27.03,0.35,10.81,16.22,80,40.0,0,2325.0,396.49,13.86,mid,rice,sandy,0.0,22.95
2025-01-23 16:00:00,34.5,70.2,7915.0,2.2,13.7,18.4,7.2,1.5,40.2,39.8,40.0,0.3,1.01,-0.04,0.3626,0.3626,1.0,24.63,0.338,9.85,14.78,80,40.0,0,2421.9,273.07,13.51,mid,rice,sandy,0.0,23.3
2025-01-23 17:00:00,33.7,68.3,4233.0,2.7,6.9,14.2,8.5,2.5,40.5,45.0,42.7,-4.5,0.9,0.48,0.3582,0.3582,1.0,24.99,0.308,9.99,14.99,80,40.0,0,2301.7,142.65,13.15,mid,rice,sandy,0.0,23.73
2025-01-23 18:00:00,33.4,70.8,4.0,4.5,11.0,13.0,6.8,6.7,38.3,47.8,43.1,-9.5,0.8,0.22,0.0312,0.0312,1.0,25.02,0.312,10.01,15.01,80,40.0,0,2364.7,0.13,13.45,mid,rice,sandy,0.0,23.73
2025-01-23 19:00:00,31.8,67.4,44.0,1.4,15.7,3.1,1.8,1.7,35.0,41.2,38.1,-6.2,0.85,-0.94,0.0239,0.0239,1.0,25.04,0.313,10.02,15.03,80,40.0,0,2143.3,1.4,11.91,mid,rice,sandy,0.0,23.78
2025-01-23 20:00:00,30.6,65.1,31.0,4.9,12.2,14.5,10.4,3.9,39.4,42.8,41.1,-3.4,0.92,0.07,0.0151,0.0151,1.0,25.06,0.313,10.02,15.03,80,40.0,0,1992.1,0.95,12.87,mid,rice,sandy,0.0,23.82
2025-01-23 21:00:00,31.0,70.4,32.0,3.6,13.7,13.6,11.9,1.9,37.4,40.4,38.9,-3.0,0.93,0.13,0.015,0.015,1.0,25.07,0.313,10.03,15.04,80,40.0,0,2182.4,0.99,12.19,mid,rice,sandy,0.0,23.86
2025-01-23 22:00:00,30.3,71.2,35.0,4.9,14.4,17.6,8.8,2.0,39.5,42.0,40.8,-2.5,0.94,0.7,0.0285,0.0285,1.0,25.1,0.313,10.04,15.06,80,40.0,0,2157.4,1.06,12.78,mid,rice,sandy,0.0,23.86
2025-01-23 23:00:00,29.0,79.4,37.0,3.4,16.1,7.9,7.3,4.9,38.3,40.3,39.3,-2.0,0.95,-0.49,0.0296,0.0296,1.0,25.13,0.314,10.05,15.08,80,40.0,0,2302.6,1.07,12.32,mid,rice,sandy,0.0,23.86
2025-01-24 00:00:00,20.8,77.0,26.0,2.7,11.3,4.1,13.4,4.2,31.9,42.7,37.3,-10.8,0.75,-0.44,0.0237,0.0237,1.0,25.15,0.314,10.06,15.09,80,40.0,0,1601.6,0.54,11.72,mid,rice,sandy,0.0,23.88
2025-01-24 01:00:00,25.8,71.6,17.0,1.9,9.4,18.5,5.1,6.0,40.9,42.0,41.4,-1.1,0.97,-0.22,0.0421,0.0421,1.0,25.2,0.314,10.08,15.12,80,40.0,0,1847.3,0.44,13.03,mid,rice,sandy,0.0,23.89
2025-01-24 02:00:00,25.1,60.6,42.0,3.7,19.7,16.5,12.0,8.4,38.0,45.8,41.9,-7.8,0.83,-0.13,0.0311,0.0311,1.0,25.23,0.315,10.09,15.14,80,40.0,0,1521.1,1.05,13.19,mid,rice,sandy,0.0,23.9
2025-01-24 03:00:00,26.6,69.9,21.0,5.0,11.1,6.6,0.7,0.2,38.1,41.8,40.0,-3.7,0.91,0.23,0.044,0.044,1.0,25.27,0.315,10.11,15.16,80,40.0,0,1859.3,0.56,12.6,mid,rice,sandy,0.0,23.93
2025-01-24 04:00:00,28.6,69.3,3.0,2.7,17.4,5.1,3.4,2.6,38.4,43.0,40.7,-4.6,0.89,0.28,0.017,0.017,1.0,25.29,0.316,10.12,15.17,80,40.0,0,1982.0,0.09,12.85,mid,rice,sandy,0.0,23.96
2025-01-24 05:00:00,28.8,77.7,33.0,3.8,23.5,10.4,6.9,8.4,35.6,44.7,40.1,-9.1,0.8,0.42,0.0055,0.0055,1.0,25.29,0.316,10.12,15.18,80,40.0,0,2237.8,0.95,12.68,mid,rice,sandy,0.0,23.99
2025-01-24 06:00:00,32.6,73.9,228.0,3.5,22.4,18.5,2.4,2.9,35.6,43.4,39.5,-7.8,0.82,-0.03,0.309,0.309,1.0,25.6,0.316,10.24,15.36,80,40.0,0,2409.1,7.43,12.49,mid,rice,sandy,0.0,24.2
2025-01-24 07:00:00,30.8,77.0,4401.0,4.4,13.8,10.1,11.5,2.5,36.2,41.6,38.9,-5.3,0.87,-0.01,0.294,0.294,1.0,25.9,0.32,10.36,15.54,80,40.0,0,2371.6,135.55,12.45,mid,rice,sandy,0.0,24.56
2025-01-24 08:00:00,32.1,72.6,8187.0,4.0,13.4,6.9,12.0,4.1,33.0,43.3,38.1,-10.3,0.76,0.13,0.3229,0.3229,1.0,26.22,0.324,10.49,15.73,80,40.0,0,2330.5,262.8,12.35,mid,rice,sandy,0.0,24.98
2025-01-24 09:00:00,31.6,68.2,12556.0,4.2,23.9,4.4,4.7,9.8,39.4,40.6,40.0,-1.2,0.97,-0.61,0.3639,0.3639,1.0,26.58,0.328,10.63,15.95,80,40.0,0,2155.1,396.77,13.12,mid,rice,sandy,0.0,25.48
2025-01-24 10:00:00,34.8,67.7,53166.0,3.1,10.9,9.8,10.2,5.5,38.7,41.9,40.3,-3.2,0.92,-0.11,0.5,0.5,1.0,24.72,0.332,9.89,14.83,80,40.0,0,2356.0,1850.18,13.39,mid,rice,sandy,0.0,25.98
2025-01-24 11:00:00,35.0,63.3,66149.0,1.8,15.9,16.4,9.8,7.0,35.8,43.3,39.5,-7.5,0.83,0.4,0.5,0.5,1.0,25.22,0.309,10.09,15.13,80,40.0,0,2215.5,2315.22,12.22,mid,rice,sandy,0.0,26.48
2025-01-24 12:00:00,32.9,73.6,24984.0,5.0,10.7,4.6,8.3,5.2,39.3,42.9,41.1,-3.6,0.92,0.19,0.4202,0.4202,1.0,25.64,0.315,10.26,15.39,80,40.0,0,2421.4,821.97,12.97,mid,rice,sandy,0.0,26.98
2025-01-24 13:00:00,32.4,68.3,20037.0,4.9,7.2,4.0,5.6,6.3,39.5,43.6,41.5,-4.1,0.91,0.3,0.4059,0.4059,1.0,26.05,0.321,10.42,15.63,80,40.0,0,2212.9,649.2,13.32,mid,rice,sandy,0.0,27.48
2025-01-24 14:00:00,30.7,72.6,53845.0,3.3,22.9,13.7,8.0,6.0,39.6,39.1,39.4,0.5,1.01,-0.37,0.4533,0.4533,1.0,25.29,0.326,10.12,15.18,80,40.0,0,2228.8,1653.04,12.82,mid,rice,sandy,0.0,27.98
2025-01-24 15:00:00,32.2,67.3,12946.0,3.3,21.5,9.1,1.5,7.1,37.8,40.4,39.1,-2.5,0.94,0.08,0.38,0.38,1.0,22.95,0.316,9.18,13.77,80,40.0,0,2167.1,416.86,12.36,mid,rice,sandy,0.0,28.48
2025-01-24 16:00:00,32.1,66.2,7836.0,2.1,15.0,10.2,6.6,9.3,45.5,42.8,44.1,2.7,1.06,0.16,0.3452,0.3452,1.0,23.3,0.287,9.32,13.98,80,40.0,0,2125.0,251.54,12.66,mid,rice,sandy,0.0,28.88
2025-01-24 17:00:00,33.8,71.3,13900.0,4.5,7.4,6.6,7.1,7.5,38.8,41.6,40.2,-2.8,0.93,-0.31,0.4299,0.4299,1.0,23.73,0.291,9.49,14.24,80,40.0,0,2409.9,469.82,11.71,mid,rice,sandy,0.0,29.31
2025-01-24 18:00:00,32.6,66.3,8.0,2.5,24.8,8.2,7.3,7.9,38.8,42.8,40.8,-3.9,0.91,0.83,0.0071,0.0071,1.0,23.73,0.297,9.49,14.24,80,40.0,0,2161.4,0.26,12.1,mid,rice,sandy,0.0,29.32
2025-01-24 19:00:00,30.8,70.8,6.0,2.4,22.4,10.1,8.6,5.7,36.5,43.5,40.0,-7.1,0.84,-0.56,0.045,0.045,1.0,23.78,0.297,9.51,14.27,80,40.0,0,2180.6,0.18,11.87,mid,rice,sandy,0.0,29.32
2025-01-24 20:00:00,30.0,63.8,25.0,2.8,14.0,10.6,13.0,3.3,38.0,41.3,39.7,-3.3,0.92,0.05,0.04,0.04,1.0,23.82,0.297,9.53,14.29,80,40.0,0,1914.0,0.75,11.79,mid,rice,sandy,0.0,29.33
2025-01-24 21:00:00,32.0,77.5,37.0,3.6,22.3,15.0,8.6,8.0,37.9,42.1,40.0,-4.2,0.9,-0.1,0.0354,0.0354,1.0,23.86,0.298,9.54,14.31,80,40.0,0,2480.0,1.18,11.92,mid,rice,sandy,0.0,29.37
2025-01-24 22:00:00,30.5,75.1,29.0,1.2,16.4,6.2,7.1,9.0,41.3,42.6,41.9,-1.3,0.97,0.87,0.006,0.006,1.0,23.86,0.298,9.54,14.32,80,40.0,0,2290.5,0.88,12.5,mid,rice,sandy,0.0,29.4
2025-01-24 23:00:00,29.1,66.8,22.0,4.2,17.1,9.8,0.7,8.6,33.5,41.1,37.3,-7.6,0.81,0.2,0.0012,0.0012,1.0,23.86,0.298,9.55,14.32,80,40.0,0,1943.9,0.64,11.14,mid,rice,sandy,0.0,29.4
2025-01-25 00:00:00,23.6,62.7,13.0,1.5,0.2,0.2,0.1,0.0,41.7,44.0,42.8,-2.2,0.95,-0.25,0.0128,0.0128,1.0,23.88,0.298,9.55,14.33,80,40.0,0,1479.7,0.31,12.78,mid,rice,sandy,0.0,29.4
2025-01-25 01:00:00,24.9,61.7,1.0,1.2,0.8,0.3,0.4,0.0,37.8,40.4,39.1,-2.6,0.94,0.66,0.0162,0.0162,1.0,23.89,0.298,9.56,14.33,80,40.0,0,1536.3,0.02,11.67,mid,rice,sandy,0.0,29.44
2025-01-25 02:00:00,26.5,66.1,38.0,3.3,1.0,0.8,0.4,0.0,42.7,43.9,43.3,-1.2,0.97,-0.48,0.0058,0.0058,1.0,23.9,0.299,9.56,14.34,80,40.0,0,1751.6,1.01,12.92,mid,rice,sandy,0.0,29.45
2025-01-25 03:00:00,28.0,59.6,44.0,2.1,1.9,0.7,0.2,0.0,40.7,43.4,42.1,-2.7,0.94,-0.42,0.0277,0.0277,1.0,23.93,0.299,9.57,14.36,80,40.0,0,1668.8,1.23,12.57,mid,rice,sandy,0.0,29.45
2025-01-25 04:00:00,28.1,63.7,32.0,1.8,1.9,0.4,1.0,0.0,36.5,42.5,39.5,-6.1,0.86,0.47,0.0391,0.0391,1.0,23.96,0.299,9.59,14.38,80,40.0,0,1790.0,0.9,11.81,mid,rice,sandy,0.0,29.49
2025-01-25 05:00:00,28.9,77.5,41.0,2.2,1.9,0.0,0.9,0.0,39.5,39.9,39.7,-0.4,0.99,-0.55,0.0241,0.0241,1.0,23.99,0.3,9.6,14.39,80,40.0,0,2239.8,1.18,11.9,mid,rice,sandy,0.0,29.5
2025-01-25 06:00:00,29.7,74.4,-447.0,3.0,0.1,0.7,0.6,0.0,38.6,44.9,41.7,-6.3,0.86,0.2,0.2136,0.2136,1.0,24.2,0.3,9.68,14.52,80,40.0,0,2209.7,-13.28,12.51,mid,rice,sandy,0.0,29.81
2025-01-25 07:00:00,31.8,65.8,13193.0,2.7,1.2,1.0,0.3,0.0,36.9,42.7,39.8,-5.8,0.86,0.83,0.359,0.359,1.0,24.56,0.303,9.82,14.74,80,40.0,0,2092.4,419.54,12.04,mid,rice,sandy,0.0,30.07
2025-01-25 08:00:00,31.3,71.1,27121.0,2.8,1.2,0.0,0.7,0.0,39.1,42.7,40.9,-3.5,0.92,-1.06,0.4165,0.4165,1.0,24.98,0.307,9.99,14.99,80,40.0,0,2225.4,848.89,12.56,mid,rice,sandy,0.0,30.49
2025-01-25 09:00:00,33.1,56.1,39543.0,4.6,1.4,0.8,0.5,0.0,34.8,43.1,39.0,-8.2,0.81,0.06,0.5,0.5,1.0,25.48,0.312,10.19,15.29,80,40.0,0,1856.9,1308.87,12.16,mid,rice,sandy,0.0,29.73
2025-01-25 10:00:00,34.1,51.2,53114.0,4.3,1.7,0.4,0.2,0.0,39.4,39.4,39.4,0.0,1.0,0.56,0.5,0.5,1.0,25.98,0.318,10.39,15.59,80,40.0,0,1745.9,1811.19,12.54,mid,rice,sandy,0.0,30.23
2025-01-25 11:00:00,33.7,63.0,66455.0,1.9,0.0,0.3,0.9,0.0,39.6,41.0,40.3,-1.3,0.97,-0.28,0.5,0.5,1.0,26.48,0.325,10.59,15.89,80,40.0,0,2123.1,2239.53,13.09,mid,rice,sandy,0.0,30.62
2025-01-25 12:00:00,33.7,54.5,79525.0,2.1,1.8,0.7,0.2,0.0,40.3,45.6,42.9,-5.3,0.88,-0.8,0.5,0.5,1.0,26.98,0.331,10.79,16.19,80,40.0,0,1836.7,2679.99,14.2,mid,rice,sandy,0.0,31.11
2025-01-25 13:00:00,35.5,51.3,66421.0,3.2,1.3,0.6,0.7,0.0,37.8,42.4,40.1,-4.6,0.89,0.13,0.5,0.5,1.0,27.48,0.337,10.99,16.49,80,40.0,0,1821.1,2357.95,13.51,mid,rice,sandy,0.0,30.01
2025-01-25 14:00:00,33.9,64.4,53417.0,4.1,0.4,0.7,1.0,0.0,36.7,39.4,38.0,-2.7,0.93,-0.01,0.5,0.5,1.0,27.98,0.343,11.19,16.79,80,40.0,0,2183.2,1810.84,13.06,mid,rice,sandy,0.0,30.35
2025-01-25 15:00:00,35.4,45.4,40336.0,3.6,1.9,0.1,0.9,0.0,41.8,41.1,41.4,0.7,1.02,0.75,0.5,0.5,1.0,28.48,0.35,11.39,17.09,80,40.0,0,1607.2,1427.89,14.48,mid,rice,sandy,0.0,30.72
2025-01-25 16:00:00,32.5,60.0,26725.0,1.9,0.6,0.4,0.4,0.0,39.5,41.4,40.4,-1.8,0.96,0.57,0.4015,0.4015,1.0,28.88,0.356,11.55,17.33,80,40.0,0,1950.0,868.56,14.39,mid,rice,sandy,0.0,31.21
2025-01-25 17:00:00,34.1,65.8,13463.0,4.9,0.8,0.1,0.2,0.0,39.6,40.5,40.1,-0.9,0.98,-0.16,0.431,0.431,1.0,29.31,0.361,11.72,17.59,80,40.0,0,2243.8,459.09,14.46,mid,rice,sandy,0.0,30.88
